season_x,GW,team_x,opp_team_name,opponent_score
2023-24,31,Chelsea,Man Utd,3.0
2023-24,31,Crystal Palace,Bournemouth,1.0
2023-24,31,Everton,Newcastle,1.0
2023-24,31,Liverpool,Sheffield Utd,1.0
2023-24,31,Fulham,Nott'm Forest,3.0
2023-24,31,Sheffield Utd,Liverpool,3.0
2023-24,31,Brentford,Brighton,0.0
2023-24,31,Man City,Aston Villa,1.0
2023-24,31,Burnley,Wolves,1.0
2023-24,31,Man Utd,Chelsea,4.0
2023-24,31,Brighton,Brentford,0.0
2023-24,31,Fulham,Nott'm Forest,3.0
2023-24,31,Nott'm Forest,Fulham,1.0
2023-24,31,Liverpool,Sheffield Utd,1.0
2023-24,31,Man City,Aston Villa,1.0
2023-24,31,Crystal Palace,Bournemouth,1.0
2023-24,31,Man Utd,Chelsea,4.0
2023-24,31,Man City,Aston Villa,1.0
2023-24,31,Nott'm Forest,Fulham,1.0
2023-24,31,Chelsea,Man Utd,3.0
2023-24,31,Brighton,Brentford,0.0
2023-24,31,Newcastle,Everton,1.0
2023-24,31,Chelsea,Man Utd,3.0
2023-24,31,Luton,Arsenal,2.0
2023-24,31,Nott'm Forest,Fulham,1.0
2023-24,31,Brentford,Brighton,0.0
2023-24,31,Brentford,Brighton,0.0
2023-24,31,Brighton,Brentford,0.0
2023-24,31,Burnley,Wolves,1.0
2023-24,31,Arsenal,Luton,0.0
2023-24,31,Man Utd,Chelsea,4.0
2023-24,31,Brighton,Brentford,0.0
2023-24,31,Bournemouth,Crystal Palace,0.0
2023-24,31,Sheffield Utd,Liverpool,3.0
2023-24,31,Liverpool,Sheffield Utd,1.0
2023-24,31,Burnley,Wolves,1.0
2023-24,31,Liverpool,Sheffield Utd,1.0
2023-24,31,Sheffield Utd,Liverpool,3.0
2023-24,31,Man Utd,Chelsea,4.0
2023-24,31,Sheffield Utd,Liverpool,3.0
2023-24,31,Brentford,Brighton,0.0
2023-24,31,Luton,Arsenal,2.0
2023-24,31,Chelsea,Man Utd,3.0
2023-24,31,Bournemouth,Crystal Palace,0.0
2023-24,31,Wolves,Burnley,1.0
2023-24,31,Man City,Aston Villa,1.0
2023-24,31,Brentford,Brighton,0.0
2023-24,31,Newcastle,Everton,1.0
2023-24,31,Chelsea,Man Utd,3.0
2023-24,31,Newcastle,Everton,1.0
2023-24,31,Aston Villa,Man City,4.0
2023-24,31,Chelsea,Man Utd,3.0
2023-24,31,Spurs,West Ham,1.0
2023-24,31,Bournemouth,Crystal Palace,0.0
2023-24,31,Spurs,West Ham,1.0
2023-24,31,Wolves,Burnley,1.0
2023-24,31,Chelsea,Man Utd,3.0
2023-24,31,Burnley,Wolves,1.0
2023-24,31,Crystal Palace,Bournemouth,1.0
2023-24,31,Nott'm Forest,Fulham,1.0
2023-24,31,West Ham,Spurs,1.0
2023-24,31,Wolves,Burnley,1.0
2023-24,31,Everton,Newcastle,1.0
2023-24,31,Burnley,Wolves,1.0
2023-24,31,Nott'm Forest,Fulham,1.0
2023-24,31,Brighton,Brentford,0.0
2023-24,31,Fulham,Nott'm Forest,3.0
2023-24,31,Bournemouth,Crystal Palace,0.0
2023-24,31,Man City,Aston Villa,1.0
2023-24,31,Nott'm Forest,Fulham,1.0
2023-24,31,Fulham,Nott'm Forest,3.0
2023-24,31,Fulham,Nott'm Forest,3.0
2023-24,31,Fulham,Nott'm Forest,3.0
2023-24,31,Luton,Arsenal,2.0
2023-24,31,Wolves,Burnley,1.0
2023-24,31,Fulham,Nott'm Forest,3.0
2023-24,31,Chelsea,Man Utd,3.0
2023-24,31,Sheffield Utd,Liverpool,3.0
2023-24,31,Luton,Arsenal,2.0
2023-24,31,Everton,Newcastle,1.0
2023-24,31,Brentford,Brighton,0.0
2023-24,31,Sheffield Utd,Liverpool,3.0
2023-24,31,Newcastle,Everton,1.0
2023-24,31,Newcastle,Everton,1.0
2023-24,31,Fulham,Nott'm Forest,3.0
2023-24,31,Man Utd,Chelsea,4.0
2023-24,31,Wolves,Burnley,1.0
2023-24,31,Man Utd,Chelsea,4.0
2023-24,31,Wolves,Burnley,1.0
2023-24,31,Wolves,Burnley,1.0
2023-24,31,Burnley,Wolves,1.0
2023-24,31,Nott'm Forest,Fulham,1.0
2023-24,31,Aston Villa,Man City,4.0
2023-24,31,Luton,Arsenal,2.0
2023-24,31,Aston Villa,Man City,4.0
2023-24,31,Man City,Aston Villa,1.0
2023-24,31,Aston Villa,Man City,4.0
2023-24,31,Wolves,Burnley,1.0
2023-24,31,Arsenal,Luton,0.0
2023-24,31,Everton,Newcastle,1.0
2023-24,31,Crystal Palace,Bournemouth,1.0
2023-24,31,Arsenal,Luton,0.0
2023-24,31,Man City,Aston Villa,1.0
2023-24,31,Fulham,Nott'm Forest,3.0
2023-24,31,Wolves,Burnley,1.0
2023-24,31,Man City,Aston Villa,1.0
2023-24,31,Luton,Arsenal,2.0
2023-24,31,Spurs,West Ham,1.0
2023-24,31,Sheffield Utd,Liverpool,3.0
2023-24,31,Sheffield Utd,Liverpool,3.0
2023-24,31,Aston Villa,Man City,4.0
2023-24,31,Fulham,Nott'm Forest,3.0
2023-24,31,West Ham,Spurs,1.0
2023-24,31,Luton,Arsenal,2.0
2023-24,31,Nott'm Forest,Fulham,1.0
2023-24,31,Nott'm Forest,Fulham,1.0
2023-24,31,Man City,Aston Villa,1.0
2023-24,31,Chelsea,Man Utd,3.0
2023-24,31,Spurs,West Ham,1.0
2023-24,31,Sheffield Utd,Liverpool,3.0
2023-24,31,Man Utd,Chelsea,4.0
2023-24,31,Man Utd,Chelsea,4.0
2023-24,31,Man City,Aston Villa,1.0
2023-24,31,Liverpool,Sheffield Utd,1.0
2023-24,31,Sheffield Utd,Liverpool,3.0
2023-24,31,Bournemouth,Crystal Palace,0.0
2023-24,31,Nott'm Forest,Fulham,1.0
2023-24,31,Spurs,West Ham,1.0
2023-24,31,Wolves,Burnley,1.0
2023-24,31,Luton,Arsenal,2.0
2023-24,31,Chelsea,Man Utd,3.0
2023-24,31,Brighton,Brentford,0.0
2023-24,31,Sheffield Utd,Liverpool,3.0
2023-24,31,Chelsea,Man Utd,3.0
2023-24,31,Luton,Arsenal,2.0
2023-24,31,Nott'm Forest,Fulham,1.0
2023-24,31,Brighton,Brentford,0.0
2023-24,31,West Ham,Spurs,1.0
2023-24,31,Sheffield Utd,Liverpool,3.0
2023-24,31,Brentford,Brighton,0.0
2023-24,31,Crystal Palace,Bournemouth,1.0
2023-24,31,Spurs,West Ham,1.0
2023-24,31,Luton,Arsenal,2.0
2023-24,31,Liverpool,Sheffield Utd,1.0
2023-24,31,Spurs,West Ham,1.0
2023-24,31,Man City,Aston Villa,1.0
2023-24,31,Bournemouth,Crystal Palace,0.0
2023-24,31,Arsenal,Luton,0.0
2023-24,31,Man Utd,Chelsea,4.0
2023-24,31,Chelsea,Man Utd,3.0
2023-24,31,Brighton,Brentford,0.0
2023-24,31,Liverpool,Sheffield Utd,1.0
2023-24,31,Chelsea,Man Utd,3.0
2023-24,31,Burnley,Wolves,1.0
2023-24,31,Arsenal,Luton,0.0
2023-24,31,Aston Villa,Man City,4.0
2023-24,31,Nott'm Forest,Fulham,1.0
2023-24,31,West Ham,Spurs,1.0
2023-24,31,Sheffield Utd,Liverpool,3.0
2023-24,31,Burnley,Wolves,1.0
2023-24,31,Spurs,West Ham,1.0
2023-24,31,Crystal Palace,Bournemouth,1.0
2023-24,31,Luton,Arsenal,2.0
2023-24,31,Brighton,Brentford,0.0
2023-24,31,Chelsea,Man Utd,3.0
2023-24,31,Liverpool,Sheffield Utd,1.0
2023-24,31,Burnley,Wolves,1.0
2023-24,31,Nott'm Forest,Fulham,1.0
2023-24,31,Burnley,Wolves,1.0
2023-24,31,Man Utd,Chelsea,4.0
2023-24,31,Brighton,Brentford,0.0
2023-24,31,Wolves,Burnley,1.0
2023-24,31,Everton,Newcastle,1.0
2023-24,31,Fulham,Nott'm Forest,3.0
2023-24,31,Bournemouth,Crystal Palace,0.0
2023-24,31,Newcastle,Everton,1.0
2023-24,31,Aston Villa,Man City,4.0
2023-24,31,Newcastle,Everton,1.0
2023-24,31,Man City,Aston Villa,1.0
2023-24,31,Wolves,Burnley,1.0
2023-24,31,Brentford,Brighton,0.0
2023-24,31,Everton,Newcastle,1.0
2023-24,31,Brighton,Brentford,0.0
2023-24,31,Chelsea,Man Utd,3.0
2023-24,31,Arsenal,Luton,0.0
2023-24,31,Fulham,Nott'm Forest,3.0
2023-24,31,Wolves,Burnley,1.0
2023-24,31,Burnley,Wolves,1.0
2023-24,31,Everton,Newcastle,1.0
2023-24,31,Luton,Arsenal,2.0
2023-24,31,Fulham,Nott'm Forest,3.0
2023-24,31,Bournemouth,Crystal Palace,0.0
2023-24,31,Burnley,Wolves,1.0
2023-24,31,Chelsea,Man Utd,3.0
2023-24,31,Everton,Newcastle,1.0
2023-24,31,Chelsea,Man Utd,3.0
2023-24,31,Crystal Palace,Bournemouth,1.0
2023-24,31,Man Utd,Chelsea,4.0
2023-24,31,Brighton,Brentford,0.0
2023-24,31,Man Utd,Chelsea,4.0
2023-24,31,Aston Villa,Man City,4.0
2023-24,31,Everton,Newcastle,1.0
2023-24,31,Chelsea,Man Utd,3.0
2023-24,31,Nott'm Forest,Fulham,1.0
2023-24,31,Fulham,Nott'm Forest,3.0
2023-24,31,Nott'm Forest,Fulham,1.0
2023-24,31,Chelsea,Man Utd,3.0
2023-24,31,Nott'm Forest,Fulham,1.0
2023-24,31,Arsenal,Luton,0.0
2023-24,31,Man City,Aston Villa,1.0
2023-24,31,Sheffield Utd,Liverpool,3.0
2023-24,31,Arsenal,Luton,0.0
2023-24,31,Burnley,Wolves,1.0
2023-24,31,Sheffield Utd,Liverpool,3.0
2023-24,31,Liverpool,Sheffield Utd,1.0
2023-24,31,West Ham,Spurs,1.0
2023-24,31,Chelsea,Man Utd,3.0
2023-24,31,Crystal Palace,Bournemouth,1.0
2023-24,31,Bournemouth,Crystal Palace,0.0
2023-24,31,Burnley,Wolves,1.0
2023-24,31,Newcastle,Everton,1.0
2023-24,31,Burnley,Wolves,1.0
2023-24,31,Burnley,Wolves,1.0
2023-24,31,Brighton,Brentford,0.0
2023-24,31,Burnley,Wolves,1.0
2023-24,31,Brentford,Brighton,0.0
2023-24,31,Crystal Palace,Bournemouth,1.0
2023-24,31,Spurs,West Ham,1.0
2023-24,31,Aston Villa,Man City,4.0
2023-24,31,Nott'm Forest,Fulham,1.0
2023-24,31,Everton,Newcastle,1.0
2023-24,31,Wolves,Burnley,1.0
2023-24,31,West Ham,Spurs,1.0
2023-24,31,Nott'm Forest,Fulham,1.0
2023-24,31,Chelsea,Man Utd,3.0
2023-24,31,Newcastle,Everton,1.0
2023-24,31,Luton,Arsenal,2.0
2023-24,31,Brentford,Brighton,0.0
2023-24,31,Bournemouth,Crystal Palace,0.0
2023-24,31,Brentford,Brighton,0.0
2023-24,31,Crystal Palace,Bournemouth,1.0
2023-24,31,Chelsea,Man Utd,3.0
2023-24,31,Bournemouth,Crystal Palace,0.0
2023-24,31,Fulham,Nott'm Forest,3.0
2023-24,31,Bournemouth,Crystal Palace,0.0
2023-24,31,Nott'm Forest,Fulham,1.0
2023-24,31,Bournemouth,Crystal Palace,0.0
2023-24,31,Aston Villa,Man City,4.0
2023-24,31,Aston Villa,Man City,4.0
2023-24,31,West Ham,Spurs,1.0
2023-24,31,Spurs,West Ham,1.0
2023-24,31,Aston Villa,Man City,4.0
2023-24,31,Sheffield Utd,Liverpool,3.0
2023-24,31,Luton,Arsenal,2.0
2023-24,31,Bournemouth,Crystal Palace,0.0
2023-24,31,Brighton,Brentford,0.0
2023-24,31,West Ham,Spurs,1.0
2023-24,31,Sheffield Utd,Liverpool,3.0
2023-24,31,Newcastle,Everton,1.0
2023-24,31,Newcastle,Everton,1.0
2023-24,31,Chelsea,Man Utd,3.0
2023-24,31,Wolves,Burnley,1.0
2023-24,31,Wolves,Burnley,1.0
2023-24,31,Fulham,Nott'm Forest,3.0
2023-24,31,Man Utd,Chelsea,4.0
2023-24,31,Brentford,Brighton,0.0
2023-24,31,Chelsea,Man Utd,3.0
2023-24,31,Luton,Arsenal,2.0
2023-24,31,Crystal Palace,Bournemouth,1.0
2023-24,31,Liverpool,Sheffield Utd,1.0
2023-24,31,Man Utd,Chelsea,4.0
2023-24,31,Man City,Aston Villa,1.0
2023-24,31,Luton,Arsenal,2.0
2023-24,31,Crystal Palace,Bournemouth,1.0
2023-24,31,Nott'm Forest,Fulham,1.0
2023-24,31,Brentford,Brighton,0.0
2023-24,32,Sheffield Utd,Chelsea,2.0
2023-24,32,Chelsea,Sheffield Utd,2.0
2023-24,32,Man Utd,Liverpool,2.0
2023-24,32,Brighton,Arsenal,3.0
2023-24,32,Man Utd,Liverpool,2.0
2023-24,32,Nott'm Forest,Spurs,3.0
2023-24,32,Sheffield Utd,Chelsea,2.0
2023-24,32,Sheffield Utd,Chelsea,2.0
2023-24,32,Brentford,Aston Villa,3.0
2023-24,32,Bournemouth,Luton,2.0
2023-24,32,Sheffield Utd,Chelsea,2.0
2023-24,32,Man City,Crystal Palace,2.0
2023-24,32,Newcastle,Fulham,0.0
2023-24,32,Wolves,West Ham,2.0
2023-24,32,Burnley,Everton,1.0
2023-24,32,Luton,Bournemouth,1.0
2023-24,32,Luton,Bournemouth,1.0
2023-24,32,Liverpool,Man Utd,2.0
2023-24,32,Arsenal,Brighton,0.0
2023-24,32,Fulham,Newcastle,1.0
2023-24,32,Chelsea,Sheffield Utd,2.0
2023-24,32,Spurs,Nott'm Forest,1.0
2023-24,32,Brighton,Arsenal,3.0
2023-24,32,Aston Villa,Brentford,3.0
2023-24,32,Liverpool,Man Utd,2.0
2023-24,32,Nott'm Forest,Spurs,3.0
2023-24,32,Sheffield Utd,Chelsea,2.0
2023-24,32,Man Utd,Liverpool,2.0
2023-24,32,Nott'm Forest,Spurs,3.0
2023-24,32,West Ham,Wolves,1.0
2023-24,32,Sheffield Utd,Chelsea,2.0
2023-24,32,Nott'm Forest,Spurs,3.0
2023-24,32,Man City,Crystal Palace,2.0
2023-24,32,Burnley,Everton,1.0
2023-24,32,Crystal Palace,Man City,4.0
2023-24,32,Brentford,Aston Villa,3.0
2023-24,32,Brentford,Aston Villa,3.0
2023-24,32,Nott'm Forest,Spurs,3.0
2023-24,32,Newcastle,Fulham,0.0
2023-24,32,Arsenal,Brighton,0.0
2023-24,32,Chelsea,Sheffield Utd,2.0
2023-24,32,Arsenal,Brighton,0.0
2023-24,32,Liverpool,Man Utd,2.0
2023-24,32,Chelsea,Sheffield Utd,2.0
2023-24,32,Aston Villa,Brentford,3.0
2023-24,32,Aston Villa,Brentford,3.0
2023-24,32,Everton,Burnley,0.0
2023-24,32,Brighton,Arsenal,3.0
2023-24,32,Wolves,West Ham,2.0
2023-24,32,Bournemouth,Luton,2.0
2023-24,32,Nott'm Forest,Spurs,3.0
2023-24,32,Crystal Palace,Man City,4.0
2023-24,32,Liverpool,Man Utd,2.0
2023-24,32,Newcastle,Fulham,0.0
2023-24,32,Newcastle,Fulham,0.0
2023-24,32,Bournemouth,Luton,2.0
2023-24,32,Brentford,Aston Villa,3.0
2023-24,32,Man City,Crystal Palace,2.0
2023-24,32,Crystal Palace,Man City,4.0
2023-24,32,Wolves,West Ham,2.0
2023-24,32,West Ham,Wolves,1.0
2023-24,32,Man Utd,Liverpool,2.0
2023-24,32,Burnley,Everton,1.0
2023-24,32,Wolves,West Ham,2.0
2023-24,32,Aston Villa,Brentford,3.0
2023-24,32,Spurs,Nott'm Forest,1.0
2023-24,32,West Ham,Wolves,1.0
2023-24,32,Liverpool,Man Utd,2.0
2023-24,32,Burnley,Everton,1.0
2023-24,32,Brighton,Arsenal,3.0
2023-24,32,Aston Villa,Brentford,3.0
2023-24,32,Burnley,Everton,1.0
2023-24,32,Spurs,Nott'm Forest,1.0
2023-24,32,Man City,Crystal Palace,2.0
2023-24,32,Everton,Burnley,0.0
2023-24,32,Fulham,Newcastle,1.0
2023-24,32,Chelsea,Sheffield Utd,2.0
2023-24,32,Crystal Palace,Man City,4.0
2023-24,32,Arsenal,Brighton,0.0
2023-24,32,Brighton,Arsenal,3.0
2023-24,32,Luton,Bournemouth,1.0
2023-24,32,Aston Villa,Brentford,3.0
2023-24,32,Bournemouth,Luton,2.0
2023-24,32,Arsenal,Brighton,0.0
2023-24,32,Luton,Bournemouth,1.0
2023-24,32,Newcastle,Fulham,0.0
2023-24,32,Aston Villa,Brentford,3.0
2023-24,32,Man Utd,Liverpool,2.0
2023-24,32,Nott'm Forest,Spurs,3.0
2023-24,32,Brighton,Arsenal,3.0
2023-24,32,Crystal Palace,Man City,4.0
2023-24,32,Man Utd,Liverpool,2.0
2023-24,32,West Ham,Wolves,1.0
2023-24,32,Wolves,West Ham,2.0
2023-24,32,Brighton,Arsenal,3.0
2023-24,32,Everton,Burnley,0.0
2023-24,32,Brentford,Aston Villa,3.0
2023-24,32,Spurs,Nott'm Forest,1.0
2023-24,32,Crystal Palace,Man City,4.0
2023-24,32,Man Utd,Liverpool,2.0
2023-24,32,Chelsea,Sheffield Utd,2.0
2023-24,32,Arsenal,Brighton,0.0
2023-24,32,Spurs,Nott'm Forest,1.0
2023-24,32,Bournemouth,Luton,2.0
2023-24,32,Aston Villa,Brentford,3.0
2023-24,32,Spurs,Nott'm Forest,1.0
2023-24,32,Chelsea,Sheffield Utd,2.0
2023-24,32,Crystal Palace,Man City,4.0
2023-24,32,Everton,Burnley,0.0
2023-24,32,Nott'm Forest,Spurs,3.0
2023-24,32,Arsenal,Brighton,0.0
2023-24,32,Fulham,Newcastle,1.0
2023-24,32,Wolves,West Ham,2.0
2023-24,32,Man City,Crystal Palace,2.0
2023-24,32,Man Utd,Liverpool,2.0
2023-24,32,Wolves,West Ham,2.0
2023-24,32,Sheffield Utd,Chelsea,2.0
2023-24,32,Spurs,Nott'm Forest,1.0
2023-24,32,Crystal Palace,Man City,4.0
2023-24,32,Sheffield Utd,Chelsea,2.0
2023-24,32,Aston Villa,Brentford,3.0
2023-24,32,Arsenal,Brighton,0.0
2023-24,32,Arsenal,Brighton,0.0
2023-24,32,Fulham,Newcastle,1.0
2023-24,32,Spurs,Nott'm Forest,1.0
2023-24,32,Arsenal,Brighton,0.0
2023-24,32,Man Utd,Liverpool,2.0
2023-24,32,Chelsea,Sheffield Utd,2.0
2023-24,32,West Ham,Wolves,1.0
2023-24,32,Burnley,Everton,1.0
2023-24,32,Sheffield Utd,Chelsea,2.0
2023-24,32,Brighton,Arsenal,3.0
2023-24,32,Brentford,Aston Villa,3.0
2023-24,32,Newcastle,Fulham,0.0
2023-24,32,Luton,Bournemouth,1.0
2023-24,32,West Ham,Wolves,1.0
2023-24,32,Man Utd,Liverpool,2.0
2023-24,32,Nott'm Forest,Spurs,3.0
2023-24,32,Luton,Bournemouth,1.0
2023-24,32,Burnley,Everton,1.0
2023-24,32,Brighton,Arsenal,3.0
2023-24,32,Chelsea,Sheffield Utd,2.0
2023-24,32,Bournemouth,Luton,2.0
2023-24,32,Sheffield Utd,Chelsea,2.0
2023-24,32,Brighton,Arsenal,3.0
2023-24,32,Burnley,Everton,1.0
2023-24,32,Luton,Bournemouth,1.0
2023-24,32,Nott'm Forest,Spurs,3.0
2023-24,32,Wolves,West Ham,2.0
2023-24,32,Man City,Crystal Palace,2.0
2023-24,32,Liverpool,Man Utd,2.0
2023-24,32,Nott'm Forest,Spurs,3.0
2023-24,32,Arsenal,Brighton,0.0
2023-24,32,Newcastle,Fulham,0.0
2023-24,32,Arsenal,Brighton,0.0
2023-24,32,Luton,Bournemouth,1.0
2023-24,32,Newcastle,Fulham,0.0
2023-24,32,Crystal Palace,Man City,4.0
2023-24,32,Sheffield Utd,Chelsea,2.0
2023-24,32,Bournemouth,Luton,2.0
2023-24,32,Burnley,Everton,1.0
2023-24,32,Nott'm Forest,Spurs,3.0
2023-24,32,Arsenal,Brighton,0.0
2023-24,32,Burnley,Everton,1.0
2023-24,32,Everton,Burnley,0.0
2023-24,32,Crystal Palace,Man City,4.0
2023-24,32,Burnley,Everton,1.0
2023-24,32,Everton,Burnley,0.0
2023-24,32,Spurs,Nott'm Forest,1.0
2023-24,32,Brentford,Aston Villa,3.0
2023-24,32,Luton,Bournemouth,1.0
2023-24,32,Crystal Palace,Man City,4.0
2023-24,32,Burnley,Everton,1.0
2023-24,32,Aston Villa,Brentford,3.0
2023-24,32,Brentford,Aston Villa,3.0
2023-24,32,Newcastle,Fulham,0.0
2023-24,32,Liverpool,Man Utd,2.0
2023-24,32,Liverpool,Man Utd,2.0
2023-24,32,Fulham,Newcastle,1.0
2023-24,32,Luton,Bournemouth,1.0
2023-24,32,Man Utd,Liverpool,2.0
2023-24,32,Chelsea,Sheffield Utd,2.0
2023-24,32,Fulham,Newcastle,1.0
2023-24,32,Spurs,Nott'm Forest,1.0
2023-24,32,Chelsea,Sheffield Utd,2.0
2023-24,32,Nott'm Forest,Spurs,3.0
2023-24,32,Newcastle,Fulham,0.0
2023-24,32,Brighton,Arsenal,3.0
2023-24,32,Sheffield Utd,Chelsea,2.0
2023-24,32,Brentford,Aston Villa,3.0
2023-24,32,West Ham,Wolves,1.0
2023-24,32,Sheffield Utd,Chelsea,2.0
2023-24,32,Chelsea,Sheffield Utd,2.0
2023-24,32,Spurs,Nott'm Forest,1.0
2023-24,32,Liverpool,Man Utd,2.0
2023-24,32,Bournemouth,Luton,2.0
2023-24,32,West Ham,Wolves,1.0
2023-24,32,Spurs,Nott'm Forest,1.0
2023-24,32,Burnley,Everton,1.0
2023-24,32,Chelsea,Sheffield Utd,2.0
2023-24,32,Nott'm Forest,Spurs,3.0
2023-24,32,West Ham,Wolves,1.0
2023-24,32,Luton,Bournemouth,1.0
2023-24,32,Brentford,Aston Villa,3.0
2023-24,32,Liverpool,Man Utd,2.0
2023-24,32,Liverpool,Man Utd,2.0
2023-24,32,West Ham,Wolves,1.0
2023-24,32,Bournemouth,Luton,2.0
2023-24,32,Bournemouth,Luton,2.0
2023-24,32,Spurs,Nott'm Forest,1.0
2023-24,32,Newcastle,Fulham,0.0
2023-24,32,Newcastle,Fulham,0.0
2023-24,32,Man Utd,Liverpool,2.0
2023-24,32,Everton,Burnley,0.0
2023-24,32,Wolves,West Ham,2.0
2023-24,32,Brentford,Aston Villa,3.0
2023-24,32,Luton,Bournemouth,1.0
2023-24,32,Brighton,Arsenal,3.0
2023-24,32,Brentford,Aston Villa,3.0
2023-24,32,West Ham,Wolves,1.0
2023-24,32,Nott'm Forest,Spurs,3.0
2023-24,32,Brighton,Arsenal,3.0
2023-24,32,Sheffield Utd,Chelsea,2.0
2023-24,32,Luton,Bournemouth,1.0
2023-24,32,Man City,Crystal Palace,2.0
2023-24,32,Spurs,Nott'm Forest,1.0
2023-24,32,Man Utd,Liverpool,2.0
2023-24,32,Brentford,Aston Villa,3.0
2023-24,32,Crystal Palace,Man City,4.0
2023-24,32,West Ham,Wolves,1.0
2023-24,32,Liverpool,Man Utd,2.0
2023-24,32,Liverpool,Man Utd,2.0
2023-24,32,Sheffield Utd,Chelsea,2.0
2023-24,32,Fulham,Newcastle,1.0
2023-24,32,Luton,Bournemouth,1.0
2023-24,32,Everton,Burnley,0.0
2023-24,32,Man Utd,Liverpool,2.0
2023-24,32,Brentford,Aston Villa,3.0
2023-24,32,Bournemouth,Luton,2.0
2023-24,32,Brighton,Arsenal,3.0
2023-24,32,Aston Villa,Brentford,3.0
2023-24,32,Liverpool,Man Utd,2.0
2023-24,32,Spurs,Nott'm Forest,1.0
2023-24,32,Newcastle,Fulham,0.0
2023-24,32,Crystal Palace,Man City,4.0
2023-24,32,Brentford,Aston Villa,3.0
2023-24,32,Arsenal,Brighton,0.0
2023-24,32,Nott'm Forest,Spurs,3.0
2023-24,32,Man Utd,Liverpool,2.0
2023-24,32,Bournemouth,Luton,2.0
2023-24,32,Wolves,West Ham,2.0
2023-24,32,Brighton,Arsenal,3.0
2023-24,32,Man City,Crystal Palace,2.0
2023-24,32,Fulham,Newcastle,1.0
2023-24,32,Brentford,Aston Villa,3.0
2023-24,32,Nott'm Forest,Spurs,3.0
2023-24,32,Newcastle,Fulham,0.0
2023-24,32,Nott'm Forest,Spurs,3.0
2023-24,32,Newcastle,Fulham,0.0
2023-24,32,Everton,Burnley,0.0
2023-24,32,Fulham,Newcastle,1.0
2023-24,32,Arsenal,Brighton,0.0
2023-24,32,Brighton,Arsenal,3.0
2023-24,32,Fulham,Newcastle,1.0
2023-24,32,Liverpool,Man Utd,2.0
2023-24,32,Burnley,Everton,1.0
2023-24,32,Brighton,Arsenal,3.0
2023-24,32,Wolves,West Ham,2.0
2023-24,32,Luton,Bournemouth,1.0
2023-24,32,Bournemouth,Luton,2.0
2023-24,32,Liverpool,Man Utd,2.0
2023-24,32,Sheffield Utd,Chelsea,2.0
2023-24,32,Nott'm Forest,Spurs,3.0
2023-24,32,Arsenal,Brighton,0.0
2023-24,32,Burnley,Everton,1.0
2023-24,32,Aston Villa,Brentford,3.0
2023-24,32,Man City,Crystal Palace,2.0
2023-24,32,West Ham,Wolves,1.0
2023-24,32,Spurs,Nott'm Forest,1.0
2023-24,32,Chelsea,Sheffield Utd,2.0
2023-24,32,Brentford,Aston Villa,3.0
2023-24,32,Chelsea,Sheffield Utd,2.0
2023-24,32,Spurs,Nott'm Forest,1.0
2023-24,32,Fulham,Newcastle,1.0
2023-24,32,Man Utd,Liverpool,2.0
2023-24,32,Crystal Palace,Man City,4.0
2023-24,32,Man Utd,Liverpool,2.0
2023-24,32,Nott'm Forest,Spurs,3.0
2023-24,32,Brentford,Aston Villa,3.0
2023-24,32,Arsenal,Brighton,0.0
2023-24,32,Arsenal,Brighton,0.0
2023-24,32,Liverpool,Man Utd,2.0
2023-24,32,Crystal Palace,Man City,4.0
2023-24,32,Sheffield Utd,Chelsea,2.0
2023-24,32,Aston Villa,Brentford,3.0
2023-24,32,Aston Villa,Brentford,3.0
2023-24,32,Nott'm Forest,Spurs,3.0
2023-24,32,Bournemouth,Luton,2.0
2023-24,32,Arsenal,Brighton,0.0
2023-24,32,Brighton,Arsenal,3.0
2023-24,32,Crystal Palace,Man City,4.0
2023-24,32,Burnley,Everton,1.0
2023-24,32,Bournemouth,Luton,2.0
2023-24,32,Arsenal,Brighton,0.0
2023-24,32,Burnley,Everton,1.0
2023-24,32,Newcastle,Fulham,0.0
2023-24,32,West Ham,Wolves,1.0
2023-24,32,Nott'm Forest,Spurs,3.0
2023-24,32,Bournemouth,Luton,2.0
2023-24,32,Everton,Burnley,0.0
2023-24,32,Man City,Crystal Palace,2.0
2023-24,32,Luton,Bournemouth,1.0
2023-24,32,Sheffield Utd,Chelsea,2.0
2023-24,32,Newcastle,Fulham,0.0
2023-24,32,Brentford,Aston Villa,3.0
2023-24,32,Crystal Palace,Man City,4.0
2023-24,32,Chelsea,Sheffield Utd,2.0
2023-24,32,Luton,Bournemouth,1.0
2023-24,32,Luton,Bournemouth,1.0
2023-24,32,Wolves,West Ham,2.0
2023-24,32,Liverpool,Man Utd,2.0
2023-24,32,Fulham,Newcastle,1.0
2023-24,32,Spurs,Nott'm Forest,1.0
2023-24,32,Aston Villa,Brentford,3.0
2023-24,32,Chelsea,Sheffield Utd,2.0
2023-24,32,Sheffield Utd,Chelsea,2.0
2023-24,32,Newcastle,Fulham,0.0
2023-24,32,Everton,Burnley,0.0
2023-24,32,Wolves,West Ham,2.0
2023-24,32,Man City,Crystal Palace,2.0
2023-24,32,Crystal Palace,Man City,4.0
2023-24,32,Luton,Bournemouth,1.0
2023-24,32,Wolves,West Ham,2.0
2023-24,32,Aston Villa,Brentford,3.0
2023-24,32,Aston Villa,Brentford,3.0
